text,label
완전굳!!! 오크향이!!,0
픽업하러간 장소에 계신 사장님도 친절하고 좋았고 깔끔하게 잘포장되어있어서 만족합니다.!,1
달달한 바닐라 약간은 쌈싸름 피니시까지 딱 버번처럼 마시기 좋았습니다. 무난히 괜찮았어요!!,0
먹어보고 싶었는데 데일리샷 덕분에 잘 구매하였습니다~,0
요새 요거구하기힘들던데 4병 겟했습니다~ ㅋ,0
요새 요거구하기힘들던데 4병 겟했습니다,0
"향기 좋고 달달하고 적당히 스파이시 합니다.
개인적으로는 고기와 같이 먹을때 잘어울리는것 같아요.
버번 입문용으로 추천!!",0
맛좋습니다 굿,0
아까워서 따질못하겠네요 굿,0
시음전입니다 기대중,0
시음전 기대중입니다.,0
입문자들이 시작하기 좋은거 같아요 :),0
아직 마시진 않았지만 기대가 됩니다 ㅎㅎ 평이 대체로 좋아서 버번 첫 입문인데 기대가 되네요. 잘 마시겠습니다~,0
무난하게 잘 먹었어요~,0
가성비로는 괜찮아요~,0
친절하게 안내해 주셔서 잘 수령했습니다.,1
저렴한 가격 잘구매했습니다. 맛과 향이 기대되네요,0
상큼한 과일향에 산뜻한 단맛 은은한 피트감 정말 맛있게 잘 먹었습니다,0
"깔끔하고 좋아요 ~
선물용도 좋지만 개별 판매도 기대합니다 ~",0
깔끔한 맛과 오크향이 인상적입니다 ~,0
맛있어요 ~,0
깔끔한 칭따오에 잔도 무척 예뻐요,0
"맛있어요
회랑 드세요",0
가성비 좋은 위스키,0
또 재구매 ᆢ,0
가성비술에서 멀어져간다^^,0
피트~ 언제 먹어도 맛나지요~~ 합리적인 가격이 샀네요,0
역시 산토리가 제일 맛있어요,0
목넘김이 부드럽습니다. 가볍게 마시기 좋네요.,0
싱글몰트라 그런지 부드럽고 향기롭네요. 끝에 달달함까지 아주 좋습니다.,0
"픽어매장 친절해서 좋네요
종류도 좀 더 다양해지고 가격도 좀더 착해지길 바래봅니더ㅠ",1
맛있는음료수 깔끔합니다,0
이가격대에 이정도면 만족입니다.,0
깊은맛이라고해야되나 되게 진득해서 전 별로였어요,0
아직마셔보진 못했지만 잔도 귀엽네요,0
먹어보고 싶던술이라 기대가 크네요,0
사람들이 칭찬하니 너무 궁굼했네요,0
마시기 좋네요,0
아직 못따고 장식중,0
"픽업처 사장님 너무 친절하시네요 ㅎ
기대됩니다",1
선물용으로 샀는데 넘  기대됩니다,0
이정도면 데일리와인으로  휼륭합니다   가성비 굿,0
"루비포트 주문했는데 화이트포트가 왔네요 _x000D_
마시기 전부터 기분나빠서 그냥 별 하나 했습니다_x000D_
검수 좀 똑바로 해주세요",0
"피트감는 피니쉬에 은은하게 감돌고 메인은 꿀향이 강합니다. 버번의 녹진한 카라멜 단맛과는 다른 단맛이니 시도해보셔도 좋습니다.

>하이랜드 파크 12년
 - 꽃, 꿀쪽의 산뜻한 느낌과 뒤에 잘 어울어지는 스모키
 - 맛은 개운한 편, 향에 비해 안 달다
 - 부드러운 꿀맛이 올라오는 편
 - 첫 개봉인데도 알콜 부스가 적은 편",0
"강남 모 클럽들에 가면 가장 저렴한 술중 하나인 스카이! 그러나 기본에 충실하고 맛도 괜찮습니다
잔 퀄리티 또한 좋아요 ㅎㅎ",0
말해뭐합까. 겨울이면 파이어볼..,0
"말리부대용으로 좋아요. 오히려 맛은 더 진한듯..? 오렌지주스랑 그저 찰떡입니다 
음료수처럼 잘넘어가구요 ㅎㅎ",0
"암룻을 처음 접해서 다채롭게 먹어보려 주문했습니다. 

>암룻 인디안 (♡)
 - 배향! 과실향!의 산미
 - 산뜻함, 피니시가 경쾌함
- 암룻 중엔 이게 베이스 느낌임! 제일 나음

>암룻 퓨전
 - 암룻 인디안에 배향을 살짝 줄이고 끝향이 아주 옅은 위스키
 - 팔레트는 녹진한 느낌
 - 피니시는 스파이시가 강함, 후추같은 스파이시

>암룻 피티드 인디안
 - 중간 스모키에 옅은 암룻 인디안 향
 - 훈제 특히 베이컨 향이 강함
 - 팔레트는 인상적이지 않음, 
 - 굉장히 긴 스모키 피니쉬",0
그냥 스티커 붙은 앱솔입니다,0
아직 안먹어서 맛은 모르지만 저렴하게 구매했습니다 ㅎ,0
맛있어요 하이볼 자주먹는대 쭉이걸로갈려고요,0
"아직 안마셨지만 버번 기대중 
이상무",0
가격은 저렴한데 목넘김이 부드러워 좋아요.,0
피스코 사워 칵테일 진짜 맛있어요.,0
아주 좋습니다 아껴먹어야 겠네요,0
"파인애플향 좋고 달달햇어요
나쁘지 않은데 저한테는 조금 단거같아요",0
"부드럽고 먹기 정말편햇어요
특가 가격이라면 데일리로 즐기기좋을거같아요",0
"도수는 38도로 낮은 편이라 부드럽게 넘어갑니다.
향은 파인애플같이 상쾌한 향이 나는데
끝맛이 꼬릿한게 오묘하네요.. 호불호가 심하게 갈릴듯?",0
마실만 합니다.😁,0
달달하고 마시기돟고 선물용좋음,0
이뻐여,0
산토리 하이볼은 말이 필요없죠,0
"잘받았습니다 
픽업 장소가 넘 편한곳에있어
좋네요",1
"바로 픽업해서 오픈  했어요 
목 넘김 좋고 향도 괜찮아요",1
후식주로 딱좋아요 굿 구매,0
"솔의눈 술버전ㅋㅋㅋㅋㅋ
마시면 입안이 깔끔합니다",0
"야칠 101, 들소추적, 멬마 다마셔보고 사는거라 기대가 됩니다.",0
선물용으로 좋아요^^,0
화사합니다. 라이의 정석이에요,0
특유의 인도?아랍향?같은 냄새가나네요 호불호있을뜻,0
잘 받았습니다 맛이 궁금하군요,0
아직 안마셔봤지만 기대되요!,0
"엄청나네요 맥주 외 아이스 아메리카노 등의 잔으로도 활용 가능할 것 같아요.
 파울라너는 믿고 마시는 맥주져 :)",0
잘먹겠습니다 ~^^,0
잔의 퀄리티가 많이 떨어지네요,0
피트향이 궁금하여 구매해서 마셔봤는데요 😊 저한테는 아직 어려운 술인거같아요 🙇‍♂️ 요오드향이라는것이 가장 적절한 표현이었던거같고요 😅 다음날 아침 트림을 할때도 느껴지는 그 요오드향 😆 가끔 한번씩 생각날거 같긴 합니다 🤔 맛은 맛있는 위스키맛 😁 (사진은 기숙사 방바닥에서 촬영하였습니닼 퍼온사진 아니에요;;),0
산뜻하고 부드러워요!,0
부드럽고 좋아요,0
바디감이 충만하여 소고기와 잘 어울립니다,0
하이볼로 드시기 딱입니다,0
바디감 있고 드라이하고 좋은 분들과 마실 때 딱 좋습니다,0
피치향....적응해야겠지만 하루키가 왜 좋아하는지 알겠더라구요 정말 달달합니다,0
금속병이라 그런지 약간 날카로운 맛이 있습니다 디자인은 최고에요,0
코냑의 부드러움이 한층 업그레이드된 맛입니다 에어링 시키면 도 좋다고하시니까 더해 볼려구요,0
달달한 포트와인 한 두잔씩 마시기 좋아요,0
"가성비 좋아요, 패키지도 예쁘고요
술 맛 안 나는 달달한 와인이 취향인 사람과 풀바디에 드라이한 와인이 취향인 사람이 둘 다 만족하진 않지만 나쁘지 않은 수준으로 마실 수 있는 와인이에요
맛의 애매함(?)이 아우르는 폭이 이만큼이나 넓습니다ㅋㅋ 마시면서 둘이 어? 하면서 고개 끄덕이면서 마셨습니다ㅋㅋ
탄산감이 좋고 첫 맛은 달고 피니시는 탄닌감이 적절하게 느껴져서 좋았어요. 쏘쏘하고 가격대비 적당히 굿이에요",0
역시나 믿고 마시는 글렌리벳,0
"20년 릴리즈인 줄 알았는데 21년 이네요, 테이스팅해보니 개봉초기 우디향과 동시에 은은하게 쉐리와인의 향이 나고 시큼한 푸르티향이 납니다.

맛에서는 초반엔 달달한 맛이 확 올라온 후 갑자기 스파이시향이 치고 올라오다 목넘김 이후 입안엔 플로럴한 향이 남습니다.

맥켈란 강추입니다.",0
포장도 잘 되어있고 가격도 좋습니다,0
안먹을거임 어흥 감사해요,0
으와아아아앙 피트향이 꼬시달달하이 쳐 쳐 쳐 쳐 직이네,0
이야 아주 멋져 아주 좋아,0
도수도 세고 당도가 너무 높아서 딱 한잔 용인 듯 해요. 복분자주 같은 담금주 느낌,0
동생 새해 선물로 줬는데 진열만 해놓고 흐뭇해함ㅋㅋ 언젠가 몰래 마시고 물 채워놔야겠음,0
예상했던 것보다 훨씬 훌륭해요. 한 잔만 마셔야지 했다가 한 병 다 비움.,0
아일라 위스키 입문자용으로 괜춘,0
"코스모폴리탄 만들어 먹었어요 
예쁘지만 강하네요",0
"가성비는 좋은데 드라이함이 약간 거슬리는? 
그것빼곤 좋았어요~",0
"달달한데, 럼이 원래이런건지ㅎ 발베니같은 싱글몰트랑 비교시 향이 없네요. 심심합니다.",0
달달해서 맛났습니다,0
"맛이야 다들 아시는 그맛~
전용잔이 너무 이쁩니다",0
위스키 입문자인데 양주향 안좋아 하는데 아녹은 진짜 과실향이 나서 좋았어요 향기가 진짜 좋네요 맛도 부드럽고 끝맛은 달달해요 쓴걸 잘 못 먹는 저같은 입문자들에겐 좋은 입문용 위스키 같아요 대신 각얼음은 필수ㅋ,0
저렴하게 마시기 좋아요,0
늘 마시는 정원 진!,0
아직 열기엔 조금 이른 느낌이에요. 저렴하게 구입해서 만족합니다.,0
하루에 한 두 잔정도 가볍게 마시기 좋아요!,0
이쁘게 잘 나왔어요!,0
확실히 비싼 애들이라 그런지 맛은 확실하네요bb,0
"위스키 좋아하시는 분들은 피하셔야 되는 술
오크통 어쩌고 하는데 향만 오크통 맛이 나서 마치 김빠진 콜라 마시는 것 같은 느낌이 납니다
목넘김 자체는 부드러운 편
위스키 안 마셔보시고 주류 라인 익숙하지 않으신 분들에겐 추천하지만 그 이상은 권하지 않습니다
그리고 숙취가 이상함
속이 울렁거리진 않는데 자고 일어났는데도 지금 술이 안 깸
저는 지금 출근하면서 글을 쓰고 있습니다",0
확실히 단맛이 더 느껴지는듯,0
잔 때문에 샀는데 잔 마감이 조금 아쉽..,0
싸고 맛남!!굿!!,0
한참을 어디서 맡아본 향인데 했는데...봄베이 사파이어랑 아주 흡사했습니다. 차갑게 샷을 추천했는데 진 대용으로 써도 좋을것 같네요.,0
달짝지근하고 도수도 있어서 간단히 먹기에 좋아요,0
다이긴죠 급 중 가성비 최고,0
음 이 가격이면 포로지스를 사는게 나을듯요,0
너무 좋아여 강추합니다,0
맥주맛 끝내주네요,0
"부드러워서 마시기 편한 스타일입니다.
생각보다 괜찮아서 놀랐습니다:)",0
상점이 없어요,0
"버번치곤 피니쉬 부드러움
약간 밍밍한거 같기도하고",0
무나나나나난해용,0
가격대비 향도좋고 맛도좋은데 피니쉬는 약한게 아니라 없네요..ㅎㅎㅎㅎ니트로 마실때 거북한 향은 전혀 없어서 저같은 위린이들이 마시기 딱좋네요 !,0
아주 좋습니다.,0
피트입문에 딱 좋을듯 고소해요,0
유명한거에는 유명한 이유가 있는듯 과실향 뿜뿜,0
전용잔좋아요~,0
"하이볼용 가성비 짱 위스키예요
2번째 주문인더 만족합니다",0
오크향에 소주맛...,0
잔이 너무이뻐요,0
그냥 앱솔이지만 병이 이뻐서 장식용 굿,0
쓰고 떫은맛이 강하고 매력적인 와인,0
싸게 산 리큐르,0
향에 비해 팔레트 피니쉬가 아쉬움,0
훌륭한 가성비,0
완전친절합니다,1
"산뜻, 달짝한데 너무 가볍지 않아 좋아요.",0
칠링백이 찢어져 있어요,0
"식전주로 많이 먹고 엄청 유명해서 궁금한 마음에 구매했어요. 맛은 씁쓸하고 고급진 환타맛이네요. 나쁘지않아요.
다만 가격대비 알성비가 떨어져서 아쉽네요.

하이파이브

드라이진 45ml
아페롤 15ml
자몽주스 30ml
슈가시럽 15ml
라임 주스 15ml
쉐이킹 후 차갑게한  마티니잔에 따르기


아페롤 스프리츠 다른버전

아페롤 60ml
화이트와인 60ml
탄산수 full-up
(개인적으로 여기 트리플섹 약간 넣으면 더 맛남)",0
달달해서 쓴거 싫어하는 사람들한테 추천이요,0
향긋하고 맛있습니다. 그리고 잔도 예뻐요 :),0
무난하네요 좋아요,0
사과향이 진동 합니다,0
향도 좋고 부드러워서 마시기 좋아요 :),0
"입문자 추천이 많아서 구매하게되었습니다.
부드럽지만 강렬한 느낌 그 말대로인 것 같아요.
맛있어요 :)",0
사장님 너무친절하십니다,1
Goood,0
픽업 매점도 친절하고 너무 좋았습니다~~,1
"하이볼용으로 주문했습니다.
픽업처 사장님도 친절하셨네요.
쇼핑백은 종이봉투로 바뀌었는데 혹시 밑바닥 터질까봐
조심조심 가져왔네요",1
테이스팅은..유튜브로 대신… 그저 굴비,0
"말이 필요 없죠 부나하벤. 

언피티드 아일라의 매력은 상상했던 것 보다도 깊습니다. 12년 엔트리라고 보기 힘든.. 미들급 복서의 바디감, 도수, 피니쉬를 갖추었습니다. 

뚜따 직후레는 쉐리향 펀치 몇번 맞아보면 잠시 어질합니다..

1달가량 에어링 되고 나니까 스파이시함이 훨씬 낮아졌구요. 쉐리와 짭짤함의 조화로 미각을 즐겁게 해줍니다.",0
선물드릴꺼라 맛은 모르겠지만 우선 픽업가게 사장님이 너무 친절하셨어요!,1
주린이라 맛에 대한 정학한 평가는 못하지만 향긋하고 부드러워  데일리로 즐기기 좋은것 같습니다.,0
부드럽고 특유의 향이 좋습니다,0
맥주 너무 맛있고 잔이 귀여워요,0
상자 없이 병만와서...훵 합니다..사진에는 상자가 있어서 상자가 같이오는 줄..,0
마시기아깝네요  제조일도 앞전에만든거라 좋네요~~ㅋㅋㅋ,0
기대중입니다^^,0
적당히 피트감있고 글렌모레이 특유의 화사함도 어느정도 있어서 첫 뚜따후 가격대비 나쁘지 않습니다. 맛은가격대비 별4 픽업 사장님이 친절해서 별1추가요,1
너무 맛있었습니다,0
병도 예쁘고 아주 마음에 들어요!!,0
"술 못먹는 친구도 맛있게 잘마셨어요
개인적으로 차갑게 + 얼음에 온더락으로 마시는게 제일이에요",0
히레사케로 마시진 않았는데 사케가 부드러워서 술술 들어가네요,0
참치랑 잘어울렸어요,0
부즈 확 치고 올라오는 거랑 비릿한 향 있는데 가격대 생각하면 그냥 무난했습니다,0
그냥 넘겨주려고 해서...,0
"달다구리하고 부드럽고 꽃향이 향긋하게 은은하게 남아있네요 캬
구하기 힘들었어요 기념으로 샷!",0
가성비를 논하기 좀…,0
부담없게 마시기 좋아요,0
"고급스럽고 간편하게 먹을수있어  가격대비 좋네요^^
혹시나 주소보니 고향이네요ㅋㅋ창녕 반갑네요^^
아내가 먹어보고 고기랑 어울리다고 하네요.
맛나요~ 친구들도 맛도 좋다고들 다들 그러네요",0
"저는 목 넘김이 편해서 좋았어요!
하이볼도 괜찮아요.",0
다른 리뷰들 믿고 먹어도 될 만큼 맛있었네요,0
와 👍 빠르고 손쉽고 구하기어려운술을 제주에서 편하게 넘좋아용,0
맛있어요~ 너무 비싸졌지만...,0
달달하게 맛있습니다.,0
아직 먹어보진 않았지만.. 기대 되네요,0
맛있습니다. 생굴과 함께 했는데 아주 잘 어울리네요.,0
"1. 찾는 가게에서 너무 친절하게 해주셔서 감사했어요
2. 와인 입문 2년차 인데 달달한 맛에서 넘어가는 중인데
살짝 달면서 드라이한 맛이 같이 느껴져요
입문에서 넘어가는 중이신 분은 정말 좋을꺼예요
3. 데일리와인 치곤 비싸지만 1시간 만에 1병 비웠어요ㅋ
4.2병 재구매입니다ㅋ",1
달콤함에 취합니다,0
"가격대비 맛도 좋고 특히 우리나라 화이트와인느낌ㅋㅋ
생선회랑 잘어울려요
치즈랑 같이 먹는데도 엄청 잘어울리네요.
아내가 맛있다고  또한번 주문했어요~^^",0
"제품이야 명불허전 와일드 터키 8년(101 프루프) 입니다
야칠 101이 6~8년 숙성 원액으로 만든 제품이고
야칠 8년(101프룹) 8년 숙성 원액으로만 만들고 일본 한정으로 공급 되는 제품으로 알고 있습니다
그리고 데일리샷 배송 문제
그냥 아무 포장 없이 제품만 왔습니다
가게 주인분이 좋은분이셔서 포장지를 제공해 주셔서 제품을 담아 올 수 있었네요
명불허전 배송 잘 겪고 갑니다",1
"맛은 괜찮은 듯 싶습니다.
헌데 왜 Naked Grouse가 아닌 Naked Malt로 아직도 상품이 소개되는지는 이해가 되지 않습니다.
부득이한 감점은 귀사의 상품정보관리/제공 부실에 대한 나름의 패널티입니다.",0
몇번을다시 마셔봐도 잘모르겠어요ㅜ,0
배송빠르고 병이 이뻐서 구매햇습니다,1
한정판 호랑이 디자인 이쁘네요 앞으로도 이런 에디션 제품들많이 올라왔으면 좋겟네요!,0
땅콩버터크림 향만 맡아도 너무재밌는버번,0
맛있네요 하이볼로,0
좀싱겁지만 괜찮았습니다,0
"사장님 정말친절하시구 음식도 맛나네요
마라 양꼬치 쵝오^^",1
달달하고 고급지게 잘마심요.,0
제입맛에 괜찮네요,0
"좀달아요
그래도달달하니 맛있습니다",0
"3개사서 2개는선물했네요
잘받았습니다",0
"잘 받았습니다.
원래 박스 없이 받나요? 박스 없어서 아쉽네요",0
잘 받았습니다. 선물용으로 좋아요,0
12년과는 어떻게 다를지 궁금하네요 잘 마시겠습니다,0
"버번흉내는 내네요 말그대로 가성비 
니트로 크게 나쁘지는않고 그냥그냥이에요",0
"버번…위스키 좋아하시는분이라면 꼬옥드셔보세요 
향이 진짜 좋아여 ..",0
"연말에 분위기 낸다고 구매해봤어영
조명이 너무 이뻐요
그리고 적당한 산미가 있으면서 드라이한게 너무 좋아요!!!",0
"숙성 안한 스피릿 안좋아하는데도 
오드비인걸 알고 샀습니다.. 보틀 디자인이 너무 이뻐서ㅎㅎㅎ
열어서 맛보고 깜짝 놀랐습니다.
향이.. 향이! 진짜 사과로된 천국의 향입니다..
맛은 보드카 같지만 알콜은 짧고 굵게 치고 갈뿐 피니시가
무지하게 깔끔합니다.. VSOP나 XO는 얼마나 맛있을까요
여튼 가성비 엄청납니다. 소주, 보드카, 사과 좋아하시면 강추",0
히레사케 좋아요~~~,0
생년빈티지로 구매한거라 먹을수는 없지만 너무 아름다운 위스키입니다,0
명불허전입니다. 좋은기회에 저렴하게 잘 구입했습니다:),0
워낙 유명한 와인이라 BC 페이백 할인받을때 사봤어요 싸게 산 것 같아 기분이 좋습니다^^ 특히 이태리와인의 황금빈티지라 불리는 2016빈이라 더욱 기대됩니다 감사합니다,0
데일리로 먹기좋아요,0
엄청 친절해서 좋아요,1
리뷰 보고 주문 하긴 했는데 다른분들 말 처럼 잔에 물때가 있고 박스도 더럽고 찢어져 있네요.. 이런부분을 좀 개선해야할거 같아요,0
진짜 라거좋아하시는분들 이거 꼭 주문하세요,0
너무 맛있고 후회안해요 ㅋ,0
너무 맛있고 후회안해요,0
큰 사이즈의 전용잔까지 있어서 좋아요,0
피트 도전해볼려고합니다 매우궁금합니다,0
사장님 좋아요,1
딱 금액만큼의 향과 맛을 보여줍니다.,0
꼬소해요,0
아직 마시기전~^^,0
마시기전입니다,0
간단히 부담없이 마시기 좋습니다,0
마시기 전이지만 기대됩니다!!,0
"가성비 좋은 위스키네요.
부드럽고 향도좋음",0
하이볼로 먹기 좋아요..,0
프랑스는? 궁금해서,0
잘 받았습니다..,0
호불호 갈린다 해서 궁금했는데 화이트와인 느낌 적당히 나고 괜찮네요~,0
부드럽네요 역시,0
잉?이게?잉?,0
사장님이 항상 친절하세요~~~,1
자주마시는데 역시 버번중에 제일이네요,0
상당히 맘에드는 맛입니다.,0
"가격대 가성비가 좋습니다.
차갑게 먹으면 굿~~",0
"제 입에는 너무 답니다.ㅠㅜ 
심하게요.",0
"병이 이쁩니다.ㅎㅎ
맛도 괜찮았습니다.",0
부드럽게 마셨습니다.,0
탄관마사장님.친절하세요~^~^저는여기서만술픽업해요.,1
사장님.친절하세요~~여기고기도맛있어요~^~^,1
와인초보인제가마시기에는딱좋더라구요.,0
"디저트 와인이라 살짝 차갑게 칠링하여 마셨습니다.
첫 오픈 직후부터 살구향 비슷한 새콤한 향이 강했으나
막상 마시면 아주 높은 당도가 산도와 잘 어우러져
새콤달콤한 과일청을 탄 음료를 마시는 듯한 느낌이네요.",0
"말 그대로 갓성비. 풍미는 아주 좀 아쉬운데 가격 생각하면 납득 가능.
생각보다 자주 사마실 거 같은 술.",0
"픽업 가게 사장님이 친절 하셨고, 술도 마시기 좋았어요.",1
"과일향이랑 바닐라향이 좋네욤
샤도네이 좋아해서 저는 맘에 듭니다ㅎㅎ",0
"데일리샷 처음 이용해봤는데 너무 편하고 좋았어요👍
다른 리뷰들 보니까 종이가방 있던데 저는 종이가방이 왜 없죠ㅠㅠ
.
커티삭으로 하이볼 만들어서 먹었는데 맛있었어요! 이제야 위스키 입문이라 그냥 먹는건 너무 힘든것..",0
처음 향을 맡으면 아세톤향이 확 치고 들어와 다른 향은 느낄 겨를이 없다. 한참 내버려두고 에어링을 많이 해 줘야 먹을 만함. 솔직히 비싼 값 못 한다고 생각한다.,0
가성비 괜찮습니다.,0
칵테일을 만들때 베이스로 사용하는데 아주좋아요,0
위린이의 첫 위스키 구매,0
마이태그 사용하니 이렇게 싸게 구입이 가능하네요. 최곱니다.,0
한정판이라 구매했지만 케이스 마감이 살짝 아쉬운..,0
은은한 피트. 부담스럽지않네요. 지금보단 좀더 시간이 지난후가 기대가 됩니다. 정말 이름처럼 전설적인 실키가 될지;,0
한병 비우고 마음에 들어 재구매하였습니다,0
버번 매니아인 이사님께 선물하려고 샀어요. 데일리샷 덕분에 아주 좋은 가격으로 편리하게 점수 땄네요 ㅎㅎㅎㅎㅎㅎㅎ 특가 자주 해주세요~~~~ 데일리샷 짱👍🏻,0
맛도 괜찮고 가격도 좋아요,0
맛보니 너무 맛있어요 좋은 가격에 잘 구매 했어요,0
하이볼로 마시니까 잘어울리고 좋네요,0
"빠르고 좋았습니다.
달달함이 느껴졌습니다.",0
가성비 최고  맛 최고 매주2병씩 주문해서 에어링해서 마심니다. 저에게는 최고입니다.,0
사장님! 의 친절함에 기분좋게 픽업해 갑니다.^^,1
부드럽고 좋아요!,0
부드럽고 맛있어요!,0
맛있어요-,0
밸런스드. 가성비 훌륭.,0
전형적인 나파밸리 캡쇼의 장점이 가성비 살려서 잘 나오네요.,0
가격대비 준수,0
픽업 친절해서좋아요,1
픽업 편해서 좋아요,1
초대받은 자리에 가져갔는데 향도 좋고 맛있다고 다들 좋아하셨어요,0
"몇달동안 기다리다가 구매하네요
하이볼 잘 말이마셔보겠습니다",0
상큼하고 맛있네요,0
망고쥬스 토닉워터 얼음으로 칵테일 제조하여 저녁에 한잔...피로 회복에 최고!!!,0
그냥 그럭저럭 마실만하다,0
얼음 한조각 추가하니 맛이 확 살아나더라,0
짱짱 존맛,0
맛도좋고 잔퀄리티 좋습니다 ㅎ,0
시간조정도 해주시고 물건도 잘받았어요,0
가성비가 너무 좋네여,0
"맛좋아요
돌려따는 뚜껑이에요",0
목 넘김 좋습니다!! 굿굿!!,0
선물용으로 구입했습니다. 평이 대부분 좋으니 선물받으시는 분도 좋아하셨음 좋겠어요^^,0
믿고 사는 와일드터키,0
"이쁜데 맛없어서 요리할때써요 ㅠㅠ
취향이 오크 싱글몰트라그런가봐요",0
조금은 독한 느낌의 와인인듯..도수로 떠지면 그리 높지는 않지만^^,0
"맛이야 원래부터 좋아하던 거라 가성비 최고라고 늘 생각했었고요.

이번 픽업때 직원분 너무 친절하셔서 감사하다고 한 줄 남기고 싶네요. ㅎ",1
콧구멍으로 먹어도 맛있는 맛.,0
맛도 부드럽고 고오급스럽습니다ㅎㅎ,0
기대중이에요 ㅋ,0
아직 맛은 못 보았지만 빠르게 전갈 되어 감사합니다,0
너무 저렴한 가격에 잘 구입한 것 같습니다,0
잘받았습니다~ 맛있어요,0
달달해요~,0
잘받았습니다 근데 선물인데 포장상태가 않좋아요 박스는 다 찍히고 접히고,0
"크리미하고 달고 끝맛은 은은하게 뜨거워요
넘넘 맛있다",0
가성비로갠춘하네요,0
"묵직하면서도 당도가 적당히 있어서 맛있다고 느꼈어요.

열고 몇 시간 지나서 마셨을 때 더 맛있었던 것 같네요.

가성비 최고네요!",0
에어링 되고나니 조금 괜찮네요,0
가성비로는 좋은거 같아요 ㅎ,0
뭐 가성비 술 이만한게 없습니다 니트로 먹다가 오늘은 시원하게 싶으면 하이볼로 먹고..항상 쟁여둡니다,0
이 가격이 이런맛이...대단하네요^^,0
한 시간 오픈하고 먹으니 3만원 넘는 와인으로 변했습니다. ^^ Good.,0
갖고싶은걸가져서 쨩임돠,0
가성비 최고 콰트로 콘티입니다. 11병을 2번 나눠서 시켰네요. 혼자 집에서 마시기에 최곱니다~,0
묵직하니  아주 좋은 만두리아. 너무 좋아요 😀 👍,0
풀바디에 초콜릿향이 죽이는 보틀입니다. 라벨부터 넘 감각적이고 중간중간 콧구멍 병에 박고 느끼는 향이 너므 좋아요 ㅎㅎㅎ,0
매력적인 나파밸리 와인 .. 혼술에 슬펐는데 맛보고 혼자 다 마실 수 있어 행복했어요 ㅋㅋㅋ,0
우와....정말 맛이 너무 다이나믹한것이 마실때마다 놀라는 토마시 아마로네입니다. 이베리코랑 너무 잘 어울려요,0
"달달한맛이 조금 느껴지네요
추천합니다",0
향도 너무 좋고 역시 초호화 재패니즈 위스키 답네요 그리구 사장님 정말 감사드려요 부탁도 잘들어주시구 담에 또 이용해도 될까요 🙏🏻 구하기 힘든거라 아직 마샤보진 않았지만 향이 나는게 달달하고도 향기롭네요  기분좋은 날에 따야겠습니다,1
아이리쉬 위스키 답게 튀지않고 부드럽고 밸런스 있음. 술향을 단독으로 즐기기보다 한국식으로 반주(회도 좋고 한국식 매운음식도 어울림)로 먹었을 때 빛을 발함. 뒷향이 약하고 복합적인 향은 아니라서 위스키의 다양한 풍미로 먹는 술은 아니지만 여럿이 음식과 함께 먹었을 때 최고 가성비라고 생각. 소주에서 위스키로 시도할때 좋은 선택임. 술장에 하나씩 추천.,0
가성비. 30만 돔페리용이 맛있지만  1.5만 꼬든 네그로도 좋네~~,0
같은 가격대 화이트와인 보다 나음ㅋㅋ 역시 쿠보다의 밸런스,0
정말 저렴하게 구입했습니다~,0
가성비 좋았습니다~,0
"브랜디는 첨이지만 마시기 괜찮고 위스키완 또 다른 느낌, 좋네요",0
라벨5는 무조건 하이볼입니다!!! 지금까지 마셔본 하이볼 중 가장 맛있었고 마치 리큐르를 탄듯한 달달함과 위스키 특유의 청량감이 너무너무 좋았어요!!! 더군다나 하이볼 전용잔의 손잡이 부분의 '5'모양은 너무 획기적인 아이디어 입니다!!! 진짜 픽업후 하루도 빠짐없이 하이5볼 한잔씩 마시고 있네요! 조만간 재구매 할 예정입니다~ 그리고 꿀팁!!! 하이볼에 꿀조금 타면 더 맛있어요!!!,1
"심각하게 부드럽네요
향도",0
친구한테 선물 했는데 완전 좋아 하네요 😀,0
101만 먹다가 8년 먹으니까 이것도 맛있네요,0
가성비 최고신거 같아요~~~,0
gg,0
술 좋음..,0
너무 좋네요 또 이용해야겠어요,0
갑자기 좋은 평이 많네요,1
"형 선물로 샀는데 단맛도 나고 먹기 편하고 좋았습니다.
형도 좋아하시네요",0
"술은 제가 먹을게 아니라 맛은 모르겠어요
케이스 아래 부분이 상해있었습니다. 
선물용인데 그 부분은 좀 아쉬웠네요.",0
완전 좋아요. 너무나 아름 다운 위스키,0
"아직 마셔보기 전이에요
지인의 추천으로 데일리샷 픽업해보니 참 좋네요!",1
드라이한 스파클링 와인,0
선물하기좋아요~,0
"최고의 명주를 이벤트 가격으로 잘 샀습니다 
1만원 할인까지...
쇼핑백도 너무 좋네요...
명절 즐겁게 날 수 있겠어요 ㅋㅎ",0
"바다의 내음과 피트 위스키를 처음 접해보는 사람에게도 전혀 무리가 되지 않는 부드러움~
향긋한 과일의 향과 맛은 덤~",0
"너무 유명한 위스키 브랜드
피트 위스키를 처음 마신다면 추천할수 있는 보모어18년~",0
아드백 라인업중 우가달과 비슷한듯 하면서도 결이 다른~,0
"글랜 그란트.. 국내에 많이 알려지지 않은듯한 그러면서 알사람은 아는 약간 
숨어있는 인싸같은 위스키.
후회는 없음.",0
